Year,First Name,County,Sex,Count
2013,MICHAEL,WESTCHESTER,M,66
2013,DANIEL,WESTCHESTER,M,72
2013,DYLAN,WESTCHESTER,M,74
2013,MATTHEW,WESTCHESTER,M,85
2013,JOLIE,WESTCHESTER,F,5
2013,ALESSIA,WESTCHESTER,F,5
2013,VINCENT,KINGS,M,39
2013,JOEL,KINGS,M,39
2013,JOSE,KINGS,M,39
2013,KAIDEN,KINGS,M,39
2013,CARTER,KINGS,M,38
2013,THEODORE,KINGS,M,38
2013,ELIEZER,KINGS,M,38
2013,JORDAN,KINGS,M,37
2013,IAN,KINGS,M,37
2013,TZVI,KINGS,M,36
2013,ZACHARY,KINGS,M,35
2013,KAYDEN,KINGS,M,35
2013,HAILEY,SUFFOLK,F,43
2013,ASHLEY,SUFFOLK,F,43
2013,ALEXA,SUFFOLK,F,43
2013,ARIANNA,SUFFOLK,F,42
2013,KAYLA,SUFFOLK,F,42
2013,RICHARD,KINGS,M,35
2013,JACKSON,KINGS,M,34
2013,CAMERON,KINGS,M,34
2013,THOMAS,KINGS,M,33
2013,TRISTAN,KINGS,M,33
2013,MARCUS,KINGS,M,32
2013,EZRA,KINGS,M,32
2013,ZION,KINGS,M,32
2013,LIPA,KINGS,M,32
2013,CHASE,KINGS,M,31
2013,GIOVANNI,KINGS,M,31
2013,BRYAN,KINGS,M,31
2013,VICTORIA,SUFFOLK,F,40
2013,GABRIELLA,SUFFOLK,F,38
2013,JULIA,SUFFOLK,F,37
2013,ALLISON,SUFFOLK,F,37
2013,SIMON,KINGS,M,31
2013,MEIR,KINGS,M,31
2013,SHULEM,KINGS,M,31
2013,HUNTER,KINGS,M,30
2013,JAKE,KINGS,M,30
2013,JONAH,NASSAU,M,10
2013,KAIDEN,NASSAU,M,10
2013,HUDSON,NASSAU,M,10
2013,THEODORE,NASSAU,M,10
2013,MAXWELL,NASSAU,M,10
2013,LUCA,KINGS,M,30
2013,MILES,KINGS,M,30
2013,VALENTINA,SUFFOLK,F,37
2013,MACKENZIE,SUFFOLK,F,37
2013,VICTOR,NASSAU,M,11
2013,COOPER,NASSAU,M,11
2013,DEREK,NASSAU,M,11
2013,ANGELINA,SUFFOLK,F,36
2013,LEAH,SUFFOLK,F,35
2013,NATALIE,SUFFOLK,F,35
2013,ELIZABETH,SUFFOLK,F,34
2013,TIMOTHY,NASSAU,M,11
2013,RICHARD,NASSAU,M,11
2013,NICOLE,SUFFOLK,F,32
2013,LILY,SUFFOLK,F,31
2013,EMMANUEL,KINGS,M,30
2013,MENDEL,KINGS,M,30
2013,KING,KINGS,M,29
2013,MARCO,NASSAU,M,12
2013,CRISTIAN,NASSAU,M,12
2013,LORENZO,NASSAU,M,12
2013,BRADLEY,NASSAU,M,12
2013,MILES,NASSAU,M,12
2013,BRYAN,NASSAU,M,12
2013,JAXON,NASSAU,M,12
2013,FELIX,KINGS,M,29
2013,JACE,KINGS,M,28
2013,JEREMY,KINGS,M,28
2013,KYLE,KINGS,M,28
2013,VICTOR,KINGS,M,28
2013,SOLOMON,KINGS,M,28
2013,SIMCHA,KINGS,M,28
2013,ANDY,KINGS,M,27
2013,KADEN,KINGS,M,27
2013,MAXWELL,KINGS,M,26
2013,LUIS,KINGS,M,26
2013,NICOLAS,KINGS,M,26
2013,MARK,KINGS,M,26
2013,MARTIN,KINGS,M,26
2013,DOVID,KINGS,M,26
2013,EDWARD,KINGS,M,25
2013,AYDEN,NASSAU,M,12
2013,ELI,NASSAU,M,12
2013,SHANE,NASSAU,M,13
2013,FRANK,NASSAU,M,13
2013,HARRISON,NASSAU,M,13
2013,NICOLAS,NASSAU,M,13
2013,ANTONIO,NASSAU,M,13
2013,LUIS,NASSAU,M,13
2013,JADEN,NASSAU,M,13
2013,JOSUE,NASSAU,M,14
2013,JEFFREY,NASSAU,M,14
2013,DOMINICK,NASSAU,M,14
2013,PAUL,NASSAU,M,14
2013,BRYCE,NASSAU,M,14
2013,JOEL,NASSAU,M,14
2013,ISAIAH,NASSAU,M,14
2013,JEREMIAH,NASSAU,M,14
2013,ANGEL,NASSAU,M,14
2013,OLIVER,NASSAU,M,14
2013,MATTEO,NASSAU,M,15
2013,GEORGE,NASSAU,M,15
2013,GRAYSON,NASSAU,M,15
2013,KAYDEN,NASSAU,M,15
2013,SEAN,KINGS,M,25
2013,ELIAS,KINGS,M,25
2013,LEONARDO,KINGS,M,25
2013,MICAH,KINGS,M,25
2013,ALI,KINGS,M,25
2013,MOHAMED,KINGS,M,25
2013,MOHAMMAD,KINGS,M,25
2013,MOHAMMED,KINGS,M,25
2013,MOSES,KINGS,M,25
2013,SAM,KINGS,M,25
2013,SHIA,KINGS,M,25
2013,YECHIEL,KINGS,M,25
2013,HERSHY,KINGS,M,25
2013,KAI,KINGS,M,24
2013,RAYMOND,KINGS,M,24
2013,GAVIN,KINGS,M,23
2013,AIDAN,KINGS,M,23
2013,ASHER,KINGS,M,23
2013,ELLIOT,KINGS,M,23
2013,AHMED,KINGS,M,23
2013,LEON,KINGS,M,23
2013,ARYEH,KINGS,M,23
2013,USHER,KINGS,M,23
2013,GEORGE,KINGS,M,22
2013,JONAH,KINGS,M,22
2013,RAFAEL,KINGS,M,22
2013,PRINCE,KINGS,M,22
2013,CARMELO,WESTCHESTER,M,5
2013,JAX,WESTCHESTER,M,5
2013,RORY,WESTCHESTER,M,5
2013,BLAKE,WESTCHESTER,M,8
2013,PARKER,WESTCHESTER,M,8
2013,ABRAHAM,WESTCHESTER,M,8
2013,GRAYSON,WESTCHESTER,M,8
2013,BRODY,WESTCHESTER,M,8
2013,EMMANUEL,WESTCHESTER,M,8
2013,LEO,NASSAU,M,15
2013,PARKER,NASSAU,M,15
2013,JOSIAH,NASSAU,M,15
2013,ANGELO,NASSAU,M,16
2013,ASHTON,NASSAU,M,16
2013,LEONARDO,NASSAU,M,16
2013,EDWARD,NASSAU,M,16
2013,ERIC,NASSAU,M,16
2013,LANDON,NASSAU,M,16
2013,XAVIER,NASSAU,M,16
2013,IAN,NASSAU,M,16
2013,PETER,NASSAU,M,17
2013,GIOVANNI,NASSAU,M,17
2013,ISAAC,NASSAU,M,17
2013,COLE,NASSAU,M,18
2013,TRISTAN,NASSAU,M,18
2013,ALEX,NASSAU,M,18
2013,BRAYDEN,NASSAU,M,18
2013,BLAKE,NASSAU,M,18
2013,ADAM,NASSAU,M,18
2013,HENRY,NASSAU,M,18
2013,BRENDAN,NASSAU,M,19
2013,BRODY,NASSAU,M,19
2013,PATRICK,NASSAU,M,20
2013,ADRIAN,NASSAU,M,20
2013,CAMERON,NASSAU,M,20
2013,PAUL,WESTCHESTER,M,8
2013,OSCAR,WESTCHESTER,M,8
2013,JUAN,WESTCHESTER,M,8
2013,ARTHUR,KINGS,M,22
2013,NAFTALI,KINGS,M,22
2013,CONNOR,KINGS,M,21
2013,MALACHI,KINGS,M,21
2013,AMARI,KINGS,M,21
2013,ALVIN,KINGS,M,21
2013,MILO,KINGS,M,21
2013,DOV,KINGS,M,21
2013,AVROHOM,KINGS,M,21
2013,DOMINIC,KINGS,M,20
2013,PATRICK,KINGS,M,20
2013,PETER,KINGS,M,20
2013,CARLOS,KINGS,M,20
2013,HARRISON,KINGS,M,20
2013,LOUIS,KINGS,M,20
2013,AXEL,WESTCHESTER,M,8
2013,ERICK,WESTCHESTER,M,8
2013,GAEL,WESTCHESTER,M,8
2013,SANTIAGO,WESTCHESTER,M,8
2013,EDWIN,KINGS,M,20
2013,JULIAN,NASSAU,M,20
2013,SEAN,NASSAU,M,21
2013,BRIAN,NASSAU,M,21
2013,JACE,NASSAU,M,21
2013,COLIN,NASSAU,M,22
2013,AIDAN,NASSAU,M,22
2013,MAX,NASSAU,M,22
2013,EVAN,NASSAU,M,23
2013,OWEN,NASSAU,M,23
2013,MESSIAH,KINGS,M,20
2013,YUSUF,KINGS,M,20
2013,AUGUST,KINGS,M,20
2013,AUBREY,SUFFOLK,F,31
2013,MAYER,KINGS,M,20
2013,JEREMY,NASSAU,M,24
2013,CARTER,NASSAU,M,24
2013,DECLAN,NASSAU,M,25
2013,CONNOR,NASSAU,M,26
2013,CALEB,NASSAU,M,26
2013,HUNTER,NASSAU,M,26
2013,LUCA,NASSAU,M,27
2013,GIULIANA,SUFFOLK,F,31
2013,DEVIN,KINGS,M,19
2013,AMELIA,SUFFOLK,F,28
2013,KAYLEE,SUFFOLK,F,28
2013,JULIANNA,SUFFOLK,F,28
2013,STEVEN,NASSAU,M,27
2013,NATHANIEL,NASSAU,M,27
2013,VINCENT,NASSAU,M,27
2013,AUSTIN,NASSAU,M,28
2013,JORDAN,NASSAU,M,28
2013,KEVIN,NASSAU,M,28
2013,SEBASTIAN,NASSAU,M,28
2013,NATHAN,NASSAU,M,28
2013,DOMINIC,NASSAU,M,29
2013,ROBERT,NASSAU,M,29
2013,ELIJAH,NASSAU,M,29
2013,KENZIE,SUFFOLK,F,6
2013,TATIANA,SUFFOLK,F,6
2013,CALLIE,SUFFOLK,F,6
2013,HAYLEE,SUFFOLK,F,6
2013,LILAH,SUFFOLK,F,6
2013,SARAI,SUFFOLK,F,6
2013,HOPE,SUFFOLK,F,6
2013,KAYLEIGH,SUFFOLK,F,6
2013,JILLIAN,SUFFOLK,F,6
2013,TESSA,SUFFOLK,F,6
2013,ARIANA,SUFFOLK,F,27
2013,ADDISON,SUFFOLK,F,27
2013,BROOKE,SUFFOLK,F,27
2013,ADRIANA,SUFFOLK,F,27
2013,ANNA,SUFFOLK,F,26
2013,SAVANNAH,SUFFOLK,F,26
2013,SARAH,SUFFOLK,F,25
2013,LAYLA,SUFFOLK,F,25
2013,AALIYAH,SUFFOLK,F,25
2013,DAMIAN,KINGS,M,19
2013,IBRAHIM,KINGS,M,19
2013,CHASE,NASSAU,M,30
2013,CHARLES,NASSAU,M,30
2013,GAVIN,NASSAU,M,30
2013,JASON,NASSAU,M,33
2013,SAMUEL,NASSAU,M,33
2013,ZACHARY,NASSAU,M,35
2013,ERICK,KINGS,M,19
2013,DANNY,KINGS,M,19
2013,BRANDON,NASSAU,M,36
2013,THOMAS,NASSAU,M,36
2013,AARON,NASSAU,M,37
2013,GABRIEL,NASSAU,M,40
2013,DAVID,NASSAU,M,40
2013,JAKE,NASSAU,M,42
2013,JONATHAN,NASSAU,M,42
2013,JACKSON,NASSAU,M,42
2013,TYLER,NASSAU,M,45
2013,LUKE,NASSAU,M,46
2013,NOAH,NASSAU,M,47
2013,LOGAN,NASSAU,M,49
2013,JUSTIN,NASSAU,M,51
2013,JOSHUA,NASSAU,M,53
2013,JAYDEN,NASSAU,M,56
2013,JACK,NASSAU,M,57
2013,MASON,NASSAU,M,57
2013,AIDEN,NASSAU,M,58
2013,ANDREW,NASSAU,M,59
2013,JOHN,NASSAU,M,60
2013,WILLIAM,NASSAU,M,60
2013,LUCAS,NASSAU,M,61
2013,CHRISTIAN,NASSAU,M,63
2013,BENJAMIN,NASSAU,M,64
2013,ALEXANDER,NASSAU,M,70
2013,CHRISTOPHER,NASSAU,M,75
2013,ETHAN,NASSAU,M,77
2013,LIAM,NASSAU,M,80
2013,NICHOLAS,NASSAU,M,82
2013,JAMES,NASSAU,M,86
2013,DANIEL,NASSAU,M,90
2013,JACOB,NASSAU,M,91
2013,RYAN,NASSAU,M,98
2013,ANTHONY,NASSAU,M,102
2013,MICHAEL,NASSAU,M,106
2013,JOSEPH,NASSAU,M,111
2013,KATHLEEN,WESTCHESTER,F,5
2013,AILEEN,WESTCHESTER,F,5
2013,SLOANE,WESTCHESTER,F,5
2013,LAWRENCE,KINGS,M,19
2013,BENZION,KINGS,M,19
2013,WYATT,KINGS,M,18
2013,TIMOTHY,KINGS,M,18
2013,PRESTON,KINGS,M,18
2013,ROMAN,KINGS,M,18
2013,JESSE,KINGS,M,18
2013,JESUS,KINGS,M,18
2013,JASPER,KINGS,M,18
2013,JAYLEN,KINGS,M,18
2013,HARPER,SUFFOLK,F,25
2013,KATHERINE,SUFFOLK,F,25
2013,KYLIE,SUFFOLK,F,24
2013,ZOE,SUFFOLK,F,23
2013,SAMIR,KINGS,M,18
2013,HERSHEL,KINGS,M,18
2013,RILEY,SUFFOLK,F,23
2013,SCARLETT,SUFFOLK,F,23
2013,AVERY,KINGS,M,17
2013,NOLAN,KINGS,M,17
2013,BRYCE,KINGS,M,17
2013,DEREK,KINGS,M,17
2013,HAYDEN,KINGS,M,17
2013,ELENA,WESTCHESTER,F,7
2013,ELEANOR,WESTCHESTER,F,7
2013,ALANA,WESTCHESTER,F,7
2013,ANGELA,WESTCHESTER,F,7
2013,RUBY,WESTCHESTER,F,7
2013,MARY,WESTCHESTER,F,7
2013,JENNA,WESTCHESTER,F,7
2013,AMANDA,WESTCHESTER,F,7
2013,MATEO,KINGS,M,17
2013,MIGUEL,KINGS,M,17
2013,CHARLIE,KINGS,M,17
2013,JEFFREY,KINGS,M,17
2013,NOEL,KINGS,M,17
2013,NASIR,KINGS,M,17
2013,AKIVA,KINGS,M,17
2013,ELIYAHU,KINGS,M,17
2013,EASON,KINGS,M,17
2013,ELIMELECH,KINGS,M,17
2013,YOSSI,KINGS,M,17
2013,ANTONIO,KINGS,M,16
2013,AXEL,KINGS,M,16
2013,CRISTIAN,KINGS,M,16
2013,JAIDEN,KINGS,M,16
2013,CALVIN,KINGS,M,16
2013,GREGORY,KINGS,M,16
2013,ALBERT,KINGS,M,16
2013,DARREN,KINGS,M,16
2013,WILSON,KINGS,M,16
2013,TALIA,WESTCHESTER,F,7
2013,ALEXANDRA,SUFFOLK,F,23
2013,DYLAN,NASSAU,M,114
2013,MATTHEW,NASSAU,M,121
2013,JULIANNE,NASSAU,F,5
2013,SHAYNA,NASSAU,F,5
2013,CHARLEY,NASSAU,F,5
2013,SHIRA,NASSAU,F,5
2013,ALYSSA,SUFFOLK,F,23
2013,AMY,SUFFOLK,F,23
2013,SHAYA,KINGS,M,16
2013,ANSON,KINGS,M,16
2013,YEHOSHUA,KINGS,M,16
2013,JULIANA,SUFFOLK,F,23
2013,NATHALY,NASSAU,F,5
2013,JAELYN,NASSAU,F,5
2013,AHUVA,NASSAU,F,5
2013,HAYLEY,NASSAU,F,5
2013,MYLA,NASSAU,F,5
2013,ALLIE,NASSAU,F,5
2013,ELISA,NASSAU,F,5
2013,CARLY,NASSAU,F,5
2013,CAITLIN,NASSAU,F,5
2013,DANNA,NASSAU,F,5
2013,KAREN,NASSAU,F,5
2013,EVANGELINE,NASSAU,F,5
2013,SASHA,NASSAU,F,5
2013,ELLIANA,NASSAU,F,5
2013,NYLAH,NASSAU,F,5
2013,LESLIE,NASSAU,F,5
2013,KATELYN,NASSAU,F,5
2013,ANA,NASSAU,F,5
2013,CASSIDY,NASSAU,F,5
2013,JACQUELINE,NASSAU,F,5
2013,BIANCA,NASSAU,F,5
2013,ALINA,NASSAU,F,5
2013,CECILIA,NASSAU,F,5
2013,LUNA,NASSAU,F,5
2013,MELODY,NASSAU,F,5
2013,MARY,NASSAU,F,5
2013,RUBY,NASSAU,F,5
2013,EDEN,NASSAU,F,5
2013,CLARA,NASSAU,F,5
2013,LILIANA,NASSAU,F,5
2013,JADE,NASSAU,F,5
2013,VIVIAN,NASSAU,F,5
2013,NEVAEH,NASSAU,F,5
2013,SERENITY,NASSAU,F,5
2013,NICOLE,NASSAU,F,5
2013,CAMILA,SUFFOLK,F,22
2013,ANAYA,SUFFOLK,F,6
2013,ALEXANDRIA,SUFFOLK,F,6
2013,KYLEE,SUFFOLK,F,6
2013,CHLOE,SUFFOLK,F,21
2013,LILLIAN,SUFFOLK,F,21
2013,AVRUM,KINGS,M,16
2013,LILLIANA,SUFFOLK,F,6
2013,ANA,SUFFOLK,F,6
2013,CINDY,WESTCHESTER,F,5
2013,LEXI,WESTCHESTER,F,5
2013,SHOLOM,KINGS,M,16
2013,JUAN,KINGS,M,15
2013,KENNETH,KINGS,M,15
2013,DIEGO,KINGS,M,15
2013,JUDAH,KINGS,M,15
2013,ABDULLAH,KINGS,M,15
2013,STANLEY,KINGS,M,15
2013,JERRY,KINGS,M,15
2013,SHMIEL,KINGS,M,15
2013,SHLOME,KINGS,M,15
2013,LAZER,KINGS,M,15
2013,PAUL,KINGS,M,14
2013,CAYDEN,KINGS,M,14
2013,MARCO,KINGS,M,14
2013,JUDE,KINGS,M,14
2013,ADEN,KINGS,M,14
2013,JAVIER,KINGS,M,14
2013,RANDY,KINGS,M,14
2013,MALIK,KINGS,M,14
2013,MAXIM,KINGS,M,14
2013,KINGSLEY,KINGS,M,14
2013,EFRAIM,KINGS,M,14
2013,KATE,WESTCHESTER,F,7
2013,FRANCESCA,WESTCHESTER,F,7
2013,GEMMA,WESTCHESTER,F,7
2013,ALISON,WESTCHESTER,F,7
2013,MAEVE,WESTCHESTER,F,7
2013,ELISA,WESTCHESTER,F,7
2013,GUADALUPE,WESTCHESTER,F,7
2013,CAMERON,NASSAU,F,5
2013,CAYLA,NASSAU,F,6
2013,MYRA,NASSAU,F,6
2013,LINDSEY,NASSAU,F,6
2013,MCKAYLA,NASSAU,F,6
2013,JOLIE,NASSAU,F,6
2013,SIENA,NASSAU,F,6
2013,NATASHA,NASSAU,F,6
2013,ISLA,SUFFOLK,F,6
2013,HARPER,WESTCHESTER,F,6
2013,BELLA,WESTCHESTER,F,6
2013,ALICE,WESTCHESTER,F,6
2013,JULIANNA,WESTCHESTER,F,6
2013,JOCELYN,WESTCHESTER,F,6
2013,LEILA,WESTCHESTER,F,6
2013,CLARA,WESTCHESTER,F,6
2013,EDEN,WESTCHESTER,F,6
2013,JESSICA,WESTCHESTER,F,6
2013,MADELINE,SUFFOLK,F,21
2013,KAITLYN,SUFFOLK,F,21
2013,EMELY,SUFFOLK,F,21
2013,EVELYN,SUFFOLK,F,20
2013,PEYTON,SUFFOLK,F,20
2013,KIMBERLY,SUFFOLK,F,20
2013,HANNAH,SUFFOLK,F,19
2013,DANIELLA,SUFFOLK,F,19
2013,ELLE,NASSAU,F,6
2013,ADELYN,NASSAU,F,6
2013,ALEENA,NASSAU,F,6
2013,HANNA,NASSAU,F,6
2013,CAMRYN,NASSAU,F,6
2013,HERSH,KINGS,M,14
2013,MEILECH,KINGS,M,14
2013,RILEY,KINGS,M,13
2013,BLAKE,KINGS,M,13
2013,BRAYDEN,KINGS,M,13
2013,GRAYSON,KINGS,M,13
2013,DOMINICK,KINGS,M,13
2013,ALICIA,NASSAU,F,6
2013,TESSA,NASSAU,F,6
2013,EDEN,KINGS,M,13
2013,JAYCE,KINGS,M,13
2013,BRIELLA,NASSAU,F,6
2013,MAGGIE,NASSAU,F,6
2013,FRANK,KINGS,M,13
2013,JARED,KINGS,M,13
2013,SHAWN,KINGS,M,13
2013,LEILANI,NASSAU,F,6
2013,ALISON,NASSAU,F,6
2013,ATHENA,NASSAU,F,6
2013,HALEY,NASSAU,F,6
2013,LENA,NASSAU,F,6
2013,PARIS,NASSAU,F,6
2013,KATIE,NASSAU,F,6
2013,MIKAYLA,NASSAU,F,6
2013,EILEEN,WESTCHESTER,F,5
2013,ALIVIA,SUFFOLK,F,6
2013,KELLY,SUFFOLK,F,6
2013,BAILEY,SUFFOLK,F,6
2013,ARIELLE,SUFFOLK,F,6
2013,DELILAH,SUFFOLK,F,6
2013,CECILIA,SUFFOLK,F,6
2013,CAIDEN,KINGS,M,13
2013,CHANCE,KINGS,M,13
2013,ALLEN,KINGS,M,13
2013,RICARDO,KINGS,M,13
2013,JOHNNY,KINGS,M,13
2013,AYAAN,KINGS,M,13
2013,RAYAN,KINGS,M,13
2013,BEN,KINGS,M,13
2013,NELSON,KINGS,M,13
2013,ZAIRE,KINGS,M,13
2013,MARGARET,NASSAU,F,6
2013,ARIELLA,SUFFOLK,F,6
2013,LILLY,SUFFOLK,F,6
2013,EDDIE,KINGS,M,13
2013,GABRIELA,SUFFOLK,F,19
2013,MAYA,SUFFOLK,F,18
2013,ISLA,NASSAU,F,6
2013,GISELLE,NASSAU,F,6
2013,KELLY,NASSAU,F,6
2013,FATIMA,SUFFOLK,F,6
2013,ANASTASIA,SUFFOLK,F,6
2013,RUBY,SUFFOLK,F,6
2013,TAYLOR,SUFFOLK,F,18
2013,MELANIE,SUFFOLK,F,18
2013,NATALIA,SUFFOLK,F,18
2013,ARIA,SUFFOLK,F,17
2013,AMBER,NASSAU,F,6
2013,ELENA,SUFFOLK,F,6
2013,AUDREY,SUFFOLK,F,17
2013,JORDYN,NASSAU,F,6
2013,ROSE,NASSAU,F,6
2013,VALERIE,NASSAU,F,6
2013,NINA,NASSAU,F,6
2013,LONDON,NASSAU,F,6
2013,ARIEL,NASSAU,F,6
2013,ALEXIS,NASSAU,F,6
2013,BLAKE,NASSAU,F,6
2013,DYLAN,NASSAU,F,6
2013,KATHLEEN,NASSAU,F,7
2013,GIOVANNA,NASSAU,F,7
2013,ANNE,NASSAU,F,7
2013,KYLA,NASSAU,F,7
2013,KARA,NASSAU,F,7
2013,JILLIAN,NASSAU,F,7
2013,VALERIA,NASSAU,F,7
2013,ANAYA,NASSAU,F,7
2013,ZARA,NASSAU,F,7
2013,JOANNA,NASSAU,F,7
2013,ANNABELLA,NASSAU,F,7
2013,DYLAN,SUFFOLK,F,6
2013,JULISSA,SUFFOLK,F,7
2013,GIOVANNA,SUFFOLK,F,7
2013,MILANIA,SUFFOLK,F,7
2013,KATHRYN,SUFFOLK,F,7
2013,AYLA,WESTCHESTER,F,5
2013,MELANY,WESTCHESTER,F,5
2013,CAITLIN,WESTCHESTER,F,5
2013,HELEN,WESTCHESTER,F,5
2013,DAPHNE,WESTCHESTER,F,5
2013,ANGIE,WESTCHESTER,F,5
2013,DANNA,WESTCHESTER,F,5
2013,ALEXIS,KINGS,M,12
2013,DECLAN,KINGS,M,12
2013,LORENZO,KINGS,M,12
2013,ALEJANDRO,KINGS,M,12
2013,WESLEY,KINGS,M,12
2013,PHILIP,KINGS,M,12
2013,JULIUS,KINGS,M,12
2013,JENNIFER,WESTCHESTER,F,6
2013,MICHELLE,SUFFOLK,F,17
2013,MAKAYLA,SUFFOLK,F,17
2013,MAXIMILIAN,KINGS,M,12
2013,JAYCEON,KINGS,M,12
2013,ARI,KINGS,M,12
2013,ARMANI,KINGS,M,12
2013,SHEA,KINGS,M,12
2013,MCKENZIE,WESTCHESTER,F,6
2013,MALCOLM,KINGS,M,12
2013,HAMZA,KINGS,M,12
2013,WINSTON,KINGS,M,12
2013,YOEL,KINGS,M,12
2013,ADRIANNA,SUFFOLK,F,17
2013,KATE,NASSAU,F,7
2013,MELISSA,NASSAU,F,7
2013,GENEVIEVE,NASSAU,F,7
2013,DELILAH,NASSAU,F,7
2013,FATIMA,NASSAU,F,7
2013,KENDALL,NASSAU,F,7
2013,PAYTON,NASSAU,F,7
2013,AUTUMN,NASSAU,F,7
2013,ALICE,NASSAU,F,7
2013,CLAIRE,NASSAU,F,7
2013,AUBREY,NASSAU,F,7
2013,ZOEY,NASSAU,F,7
2013,ZAINAB,NASSAU,F,8
2013,EVA,SUFFOLK,F,16
2013,SKYLAR,SUFFOLK,F,16
2013,PIPER,WESTCHESTER,F,6
2013,AHARON,KINGS,M,12
2013,MENDY,KINGS,M,12
2013,MOISHE,KINGS,M,12
2013,MEYER,KINGS,M,12
2013,ERIN,WESTCHESTER,F,6
2013,AMAYA,WESTCHESTER,F,6
2013,LILA,WESTCHESTER,F,6
2013,CECILIA,WESTCHESTER,F,6
2013,LUCIA,WESTCHESTER,F,6
2013,MARGARET,WESTCHESTER,F,6
2013,JACQUELINE,WESTCHESTER,F,6
2013,ELISE,WESTCHESTER,F,6
2013,VIVIENNE,WESTCHESTER,F,6
2013,SYDNEY,SUFFOLK,F,16
2013,BRIELLE,SUFFOLK,F,16
2013,LILIANA,SUFFOLK,F,16
2013,GISELLE,SUFFOLK,F,16
2013,SOPHIE,SUFFOLK,F,15
2013,MADELYN,SUFFOLK,F,15
2013,MOLLY,SUFFOLK,F,15
2013,REAGAN,SUFFOLK,F,15
2013,SARA,SUFFOLK,F,14
2013,VIOLET,SUFFOLK,F,14
2013,MORGAN,SUFFOLK,F,14
2013,LAUREN,SUFFOLK,F,14
2013,MORRIS,KINGS,M,12
2013,CAITLYN,NASSAU,F,8
2013,ANGIE,NASSAU,F,8
2013,SERENA,NASSAU,F,8
2013,BRIANA,NASSAU,F,8
2013,VERONICA,NASSAU,F,8
2013,LIANA,NASSAU,F,8
2013,ALEXIA,NASSAU,F,8
2013,ARIELLA,NASSAU,F,8
2013,REESE,NASSAU,F,8
2013,LILLY,NASSAU,F,8
2013,CHELSEA,NASSAU,F,8
2013,ANDREA,NASSAU,F,8
2013,STEPHANIE,NASSAU,F,8
2013,PEYTON,KINGS,M,11
2013,PARKER,KINGS,M,11
2013,BRADLEY,KINGS,M,11
2013,ASHTON,KINGS,M,11
2013,SKYLER,KINGS,M,11
2013,BRENDAN,KINGS,M,11
2013,SPENCER,KINGS,M,11
2013,MILAN,KINGS,M,11
2013,GAEL,KINGS,M,11
2013,SANTIAGO,KINGS,M,11
2013,FINN,KINGS,M,11
2013,KARTER,KINGS,M,11
2013,JUSTICE,KINGS,M,11
2013,GABRIELA,NASSAU,F,8
2013,KENNEDY,NASSAU,F,8
2013,KHLOE,NASSAU,F,8
2013,MAKAYLA,NASSAU,F,8
2013,LAUREN,NASSAU,F,8
2013,MYA,NASSAU,F,8
2013,QUINN,NASSAU,F,8
2013,ESTHER,NASSAU,F,8
2013,RYAN,NASSAU,F,8
2013,IKER,KINGS,M,11
2013,BRITTANY,SUFFOLK,F,7
2013,KARINA,SUFFOLK,F,7
2013,ALAINA,SUFFOLK,F,7
2013,DESMOND,KINGS,M,11
2013,FRANCISCO,KINGS,M,11
2013,RAPHAEL,KINGS,M,11
2013,JASIAH,KINGS,M,11
2013,NEHEMIAH,KINGS,M,11
2013,TONY,KINGS,M,11
2013,LUCIEN,KINGS,M,11
2013,THEO,KINGS,M,11
2013,GAVRIEL,KINGS,M,11
2013,UMAR,KINGS,M,11
2013,MILANIA,NASSAU,F,9
2013,NAFTULI,KINGS,M,11
2013,BENSON,KINGS,M,11
2013,BORUCH,KINGS,M,11
2013,PINCHAS,KINGS,M,11
2013,SHLOIME,KINGS,M,11
2013,GIAVANNA,NASSAU,F,9
2013,NOELLE,NASSAU,F,9
2013,GEMMA,SUFFOLK,F,7
2013,CHESKY,KINGS,M,11
2013,COLIN,KINGS,M,10
2013,STEPHEN,KINGS,M,10
2013,EMMETT,KINGS,M,10
2013,MYLES,KINGS,M,10
2013,JOSUE,KINGS,M,10
2013,EVERETT,KINGS,M,10
2013,LEA,NASSAU,F,9
2013,LOLA,SUFFOLK,F,7
2013,LIANA,SUFFOLK,F,7
2013,LENA,SUFFOLK,F,7
2013,MARTIN,WESTCHESTER,M,7
2013,CADEN,KINGS,M,10
2013,EMANUEL,KINGS,M,10
2013,CARMELO,KINGS,M,10
2013,FERNANDO,KINGS,M,10
2013,MICHAELA,NASSAU,F,9
2013,MEGAN,NASSAU,F,9
2013,BRYNN,NASSAU,F,9
2013,EDWIN,WESTCHESTER,M,7
2013,ISMAEL,KINGS,M,10
2013,JULIEN,KINGS,M,10
2013,LYLA,NASSAU,F,9
2013,CHRISTINA,NASSAU,F,9
2013,EMILIA,NASSAU,F,9
2013,REBECCA,NASSAU,F,9
2013,LUCY,NASSAU,F,9
2013,DAMIAN,WESTCHESTER,M,7
2013,ALEC,KINGS,M,10
2013,KAREEM,KINGS,M,10
2013,BRAYAN,KINGS,M,10
2013,AHMAD,KINGS,M,10
2013,JIMMY,KINGS,M,10
2013,MORGAN,NASSAU,F,9
2013,MICHELLE,NASSAU,F,9
2013,MARIA,NASSAU,F,9
2013,ALESSIA,NASSAU,F,10
2013,ELVIS,KINGS,M,10
